,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1986,Citations 1987,Citations 1988,Citations 1989,Citations 1990,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
2033,898735,Recent CKM element results from BaBar and Belle,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,BaBar,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,899013,Search for CP violation in the decay $D^\pm \to K_S^0\pi^\pm$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,44,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,9,5,1,0,3,2,2,0
2035,899495,Study of charmless hadronic B decays at BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,899496,New results in radiative electroweak penguin decays at BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,13,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,3,0,1,1,0,0
2037,899501,"Measuring b ---> s gamma, b ---> d gamma and |V(td)/V(ts)| at BaBar",hep;core;conferencepaper;citeable,PoS,,,,,,,,,,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,899514,Observation and study of B meson decays with Lambda(c) baryons with the BaBar detector,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,899516,Recent bottomonium results from BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,900947,Search for CP violation using $T$-odd correlations in $D^+\rightarrow K^+K^0_S\pi^+\pi^-$ and $D_s^+\rightarrow K^+ K^0_S\pi^+\pi^-$ decays,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,40,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,5,6,2,3,4,5,1
2041,900997,Study of di-pion bottomonium transitions and search for the $h_b(1P)$ state,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,14,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,1,0,1,1,1
2042,901433,Measurements of branching fractions and CP asymmetries and studies of angular distributions for B ---> phi phi K decays,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,7,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0
2043,916858,Measurements of the CKM angle $\phi_1(\beta)$ at the B Factories,hep;core;conferencepaper;citeable,NA,1123262,,,,,NA,NA,2,Belle;BaBar,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP;hep-ex,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2044,919582,Searches for Rare or Forbidden Semileptonic Charm Decays,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,69,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,8,4,7,6,7,10,8
2045,920989,"Branching Fraction Measurements of the Color-Suppressed Decays $\bar{B}^0 \to D^{(*)0} \pi^0$, $D^{(*)0} \eta$, $D^{(*)0} \omega$, and $D^{(*)0} \eta^\prime$ and Measurement of the Polarization in the Decay $\bar{B}^0 \to D^{*0} \omega$",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,39,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,8,8,2,4,3,4
2046,921442,Review of Exotic Hadrons,conferencepaper;hep;core;review;citeable,NA,944265,,,,,NA,NA,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP;Phenomenology-HEP;hep-ex;hep-ph,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,921550,Search for CP violation in singly Cabibbo suppressed four-body D decays,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,921889,Recent results on meson spectroscopy from BELLE and BaBar,hep;core;conferencepaper;citeable,Int.J.Mod.Phys.,,,,,,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,,,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,923499,Analyse angulaire des canaux B$\to$J/$\Psi$K* dans l'expérience BABAR,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,923510,Etude des Désintégrations Semi-leptoniques non Charmées des Mesons B et Mesure de l'Élément $V_{ub}$ de la Matrice CKM dans l'Expérience BaBaR,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,923688,Studio per una misura del rapporto di decadimento B0 -> pi l nu all'esperimento BaBar,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,923693,Study of KL identification with BaBar detector,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,923712,Study of CP asymmetry on the tag-side with Babar detector,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,923785,Measurements of Branching Ratios and CP violating asymmetries in $B \to \pi^+ \pi^-$ and $B \to K^{\pm} \pi^{\mp}$ decays with the BaBar experiment,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,924163,Observation of the baryonic $B$ decay $\bar{B}^0\to \Lambda_c^+ \bar{\Lambda} K^-$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,8,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,0
2056,924239,Search for hadronic decays of a light Higgs boson in the radiative decay $\Upsilon \to \gamma A^0$,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,64,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,8,8,5,4,6,8,7
2057,925713,"Study of $\Upsilon(3S,2S) -> \eta \Upsilon(1S)$ and $\Upsilon(3S,2S) -> \pi^+\pi^- \Upsilon(1S)$ hadronic trasitions",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,29,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,4,7,3,3,0,1
2058,925858,$D_s$ Dalitz Plot Analysis from the B-Factories,hep;core;conferencepaper;citeable,Int.J.Mod.Phys.Conf.Ser.,,,,,,,,,,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,925859,Measurement of the Neutral D Meson Mixing Parameters at the BaBar Experiment,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,925862,Dalitz Plot Analysis of the Charmless Threebody Decay $B^{\pm} \to K^{\pm}K^{\pm}K^{\mp}$ Utilising Data Recorded by the BaBar Experiment,hep;thesis,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,925930,Search for CP violation in $\tau$ and D decays with a $K^0_S$ in the final state,conferencepaper;hep;core;citeable;arxiv,NA,1123262,,,To appear in the proceedings of,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,926068,"Observation of the rare decay $B^+ -> K^+\pi^0\pi^0$ and measurement of the quasi-two body contributions $B^+ -> K^*(892)^+\pi^0$, $B^+ -> f_0(980)K^+$ and $B^+ -> \chi_{c0}K^+$",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,27,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,4,6,1,4,2
2063,926621,Search for CP Violation in the Decay $\tau^- -> \pi^- K^0_S (>= 0 \pi^0) \nu_tau$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,75,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,10,6,0,1,7,14,7
2064,929797,Search for the inclusive b --> d gamma decay at BaBar,hep;thesis,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,930006,ISR Hadron Production in $e^+e^-$ Annihilations and Meson-Photon Transition Form Factors,conferencepaper;hep;core;citeable;arxiv,NA,1197799,,,Presented at,,NA,NA,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2066,931470,Search for CP violation and test of CPT invariance in tau decays at BaBar,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,931472,Studies of hadronic states containing kaons in tau decays at BaBar,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2068,931474,Searches for second-class currents at BaBar,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2069,931475,Measurements of charged current lepton universality and |V(us)| using tau one-prong decays with the BaBar detector,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,931476,"Upsilon(nS) at BaBar: New physics searches with lepton flavor violation, lepton universality, or final states with tau leptons",hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,931483,Measurements of lepton flavour violating tau decays using the BaBar detector,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,931484,Search for lepton flavor violation in tau ---> l gamma and tau ---> l l l at BaBar,hep;core;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,939718,Discovery searches for light new physics with BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,939719,B ---> X(s/d) gamma and B ---> X(s/d) l+ l-,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,940053,"B0 Meson Decays to rho0 K*0, f0 K*0, and rho- K*+, Including Higher K* Resonances",hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,940314,CP violation in Belle/BaBar part-2,hep;core;conferencepaper;citeable,PoS,,,,,,,,,,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,940329,Studies of exclusive charmless semileptonic B decays and extraction of |V(ub)| at BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,940331,Searches for leptonic B-decays and B ---> D(*) tau nu/tau at the B-factories,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,940337,Spectroscopy results from BaBar,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,941536,Recent CKM and CP Results from BaBar,conferencepaper;hep;core;review;citeable;arxiv,NA,1115931,,,,,NA,NA,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2081,942722,A Measurement of the Semileptonic Branching Fraction of the $B_s$ Meson,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,22,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,1,2,1,2,0
2082,943293,Search for $\bar{B} --> \Lambda_c+ X l- \nu_l$ Decays in Events With a Fully Reconstructed $B$ Meson,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,2,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2083,943722,Search for the Decay $D^0 -> \gamma \gamma$ and Measurement of the Branching Fraction for $D^0 -> \pi^0 \pi^0$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,49,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,8,10,7,8,0,1,1
2084,945815,B decays and CKM,hep;core;conferencepaper;citeable,Conf.Proc.,,,,,,,,,,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,945816,CP violations from B decays,hep;core;conferencepaper;citeable,Conf.Proc.,,,,,,,,,,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,945938,Amplitude analysis and measurement of the time-dependent CP asymmetry of $B^0 \to K_S^0 K_S^0 K_S^0$ decays,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,35,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,1,1,2,1,3,9
2087,946025,Simulation and user analysis of BaBar data in a distributed cloud,hep;core;conferencepaper;citeable,PoS,963501,,,,,,,1,,SLAC-PEP2-BABAR,Computing,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2088,946659,Observation and study of the baryonic B-meson decays B to D(*) p pbar (pi) (pi),published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,28,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,7,0,1,1,2,0
2089,946707,Measurement of $\tau$ decays into a charged hadron accompanied by neutral $\pi$-mesons and determination of the CKM matrix element |$V_{us}$|,hep;core;thesis,NA,,,,,,NA,NA,3,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2090,955128,Charm mixing from BABAR,published;conferencepaper;citeable;hep,Chin.Phys.,,,,,,,,,,SLAC-PEP2-BABAR,Experiment-HEP,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,955166,Search for the $Z_1(4050)^+$ and $Z_2(4250)^+$ states in $\bar B^0 \to \chi_{c1} K^- \pi^+$ and $B^+ \to \chi_{c1} K^0_S \pi^+$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,89,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,12,15,11,4,8,8,4
2092,955379,Charm baryon results from BaBar,hep;core;conferencepaper;citeable,AIP Conf.Proc.,1086961,,,,,AIP CONFERENCE PROCEEDINGS,907,3,,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2093,1079912,Study of $\bar{B}\to X_u \ell \bar{\nu}$ decays in $B\bar{B}$ events tagged by a fully reconstructed B-meson decay and determination of $\|V_{ub}\|$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,43,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,8,6,5,4,1
2094,1081760,"$B^0$ meson decays to $\rho^0 K^{*0}$, $f_0 K^{*0}$, and $\rho^-K^{*+}$, including higher $K^*$ resonances",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,17,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,2,2,4,0
2095,1083644,Studies of CP Violation and Mixing in the D Mesons decays from BaBar,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,,,,,,Journal of Physics: Conference Series,11180,,,SLAC-PEP2-BABAR,Experiment-HEP;Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,1083648,$D^0$ mixing at the BaBar experiment,hep;core;conferencepaper;citeable,Nuovo Cim.,1246942,,,,,RIVISTA DEL NUOVO CIMENTO,17049,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,1083649,Measurement of D0 - anti-D0 mixing in the BaBar experiment,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,1083761,"Measurement of Mixing and CP Violation in the Two-Body D0 decays to K+K−, π+ π− and K± π∓ with the BABAR Experiment",hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,1084648,Time-Dependent Amplitude Analysis of $B^0 \to K_s \pi^+ \pi^-$ decays with the {BaBar} Experiment and constraints on the {CKM} matrix using the $B \to K^*\pi$ and $B \to \rho K$ modes,hep;core;thesis,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1084784,Recent bottomonium results from BaBar and Belle,hep;core;conferencepaper;citeable,PoS,,,,,,,,,BaBar;Belle,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP;Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,1084805,"|V(ub)| and |V(cb)| from semileptonic B decays, and B ---> tau nu",hep;core;conferencepaper;citeable,PoS,,,,,,,,7,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0
2102,1085534,Study of Collins Asymmetries at BaBar,hep;core;conferencepaper;citeable,Nuovo Cim.,,,,,,RIVISTA DEL NUOVO CIMENTO,17049,5,BaBar,SLAC-PEP2-BABAR,Experiment-HEP;hep-ex,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0
2103,1086164,Initial-State Radiation Measurement of the $e^+e^- -> \pi^+\pi^-\pi^+\pi^-$ Cross Section,published;hep;core;citeable;data;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,54,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,4,10,9,7,4
